season,qb_name,team,dropbacks,QBVision_Rating,next_QBVision_Rating,epa_per_db,context_pred_epa_per_db,skill_residual,int_rate,sack_rate,ay_per_att,yac_per_comp,team_sack_rate_allowed,team_yac_per_comp,team_no_huddle_rate,efficiency_score,decision_score,explosiveness_score,mobility_score
2024,L.Jackson,BAL,539,83.27419333175227,55.99764266628726,0.35136563,0.1876964640801477,0.16366916591985228,0.0074211502782931,0.0426716141001855,8.31174089068826,6.594937,0.0441988950276243,6.5597486,0.0626151012891344,2.3162025707985605,1.2847865988690865,1.271182343415802,0.0
2025,L.Jackson,BAL,368,55.99764266628726,,0.060793675,-0.05230308285847237,0.11309675785847237,0.0190217391304347,0.0978260869565217,7.834319526627219,5.5416665,0.0894632206759443,4.8956833,0.0318091451292246,0.13728842200114774,-0.587642834238469,0.7961846779075298,0.0
2020,M.Glennon,JAX,193,29.628454536177333,0.0,-0.1492334,-0.0019765780349473364,-0.14725682196505266,0.0259067357512953,0.0466321243523316,7.534391534391534,3.6486487,0.063400576368876,4.382429,0.0806916426512968,-1.6133984897893003,-0.328930310848772,0.081840869914275,0.0
2021,M.Glennon,NYG,178,0.0,,-0.44105962,0.0015163353603204685,-0.44257595536032046,0.0561797752808988,0.0505617977528089,6.954022988505747,4.611111,0.0574018126888217,4.6182337,0.3141993957703927,-3.2764239906331754,-2.2359282838229726,-0.6194644304002349,0.0
2021,M.Jones,NE,565,51.62369001853239,37.62364729692042,0.06778135,0.10413416079068907,-0.03635281079068907,0.0230088495575221,0.0495575221238938,7.56,5.0,0.0483592400690846,5.3296704,0.0604490500863557,0.2724292062550024,0.1366994589860106,0.36330520503998054,0.0
2022,M.Jones,NE,498,37.62364729692042,30.910344220488692,-0.0690082,0.026549277060741384,-0.09555747706074139,0.0220883534136546,0.0682730923694779,7.236401673640167,4.96875,0.0678807947019867,5.1312847,0.076158940397351,-0.7607618217999831,-0.3340091919263079,-0.03525438620451481,0.0
2023,M.Jones,NE,380,30.910344220488692,42.20055333875337,-0.1715611,0.00020473543548697043,-0.17176583543548696,0.031578947368421,0.0578947368421052,6.548913043478261,5.392857,0.0765550239234449,5.25641,0.1148325358851674,-1.0685225168504047,-0.482051201701703,-0.6026085027328912,0.0
2024,M.Jones,JAX,293,42.20055333875337,57.28042351947333,-0.0069821468,0.07151152969086448,-0.07849367649086449,0.0273037542662116,0.0477815699658703,6.910394265232975,5.3099413,0.0523731587561374,5.113703,0.11620294599018,-0.25200954655952607,-0.20678943998201071,-0.22593514193613892,0.0
2025,M.Jones,SF,312,57.28042351947333,,0.13041525,0.07602752352634523,0.05438772647365478,0.0192307692307692,0.0512820512820512,6.9868421052631575,4.761194,0.0429252782193958,4.4874372,0.0445151033386327,0.7031660898815864,0.28114021600264316,-0.21468405637152638,0.0
2018,M.Mariota,TEN,408,49.414923789831995,42.510960654657886,0.04500079,-0.026478523682557105,0.07147931368255711,0.0196078431372549,0.1029411764705882,6.727272727272728,5.5526314,0.0905587668593449,5.624573,0.1271676300578034,-0.11635796800118911,-0.5237383945903061,-0.7684766979488103,0.0
2019,M.Mariota,TEN,197,42.510960654657886,52.81953754056363,-0.022953251,-0.049106010270015564,0.026152759270015563,0.0101522842639593,0.1269035532994923,6.1530054644808745,6.357895,0.10586011342155,6.181818,0.1587901701323251,-0.6153483909358775,-0.5613188940169819,-1.3209288694974062,0.0
2022,M.Mariota,ATL,353,52.81953754056363,56.32040582922908,0.002217328,-0.02874642055627276,0.03096374855627276,0.0254957507082152,0.0793201133144475,9.487730061349692,4.9565215,0.0758196721311475,4.8249025,0.1680327868852459,-0.2050913624849477,-0.9360185442219464,2.3739176454072397,0.0
2025,M.Mariota,WAS,262,56.32040582922908,,0.027026918,-0.05084561669114509,0.07787253469114509,0.0267175572519083,0.0610687022900763,9.401639344262296,4.597122,0.0652557319223985,4.979094,0.6843033509700176,-0.06672613510782488,-0.41374217744242364,2.2902861451102865,0.0
2025,M.Penix,ATL,303,50.098345138124564,,0.03453751,0.12416946603156445,-0.08963195603156446,0.0099009900990099,0.0429042904290429,7.931034482758621,5.3493977,0.0443686006825938,5.6355424,0.1433447098976109,0.06476565476556519,1.0746459585978636,0.8673188531214001,0.0
2019,M.Rudolph,PIT,309,30.156123671447165,49.70214412468155,-0.0996489,0.08979906099844275,-0.18944796099844274,0.029126213592233,0.0485436893203883,7.645484949832776,5.306818,0.0569395017793594,5.546032,0.0480427046263345,-1.1335475988866064,-0.3061282071675574,0.09729692646255554,0.0
2024,M.Rudolph,TEN,250,49.70214412468155,,0.016088992,-0.05325758040709561,0.06934657240709562,0.036,0.044,6.881856540084388,4.547945,0.0845528455284552,4.7529764,0.1024390243902439,-0.11062387264244708,-0.7489690168383785,-0.36008266354682916,0.0
2018,M.Ryan,ATL,672,67.8014394701309,52.34136738224474,0.17298909,0.03827188450356616,0.13471720549643385,0.0104166666666666,0.0625,7.940458015267175,5.0545025,0.0616740088105726,5.011682,0.0910425844346549,0.9272268222268458,0.834527300318557,0.3731998420665865,0.0
2019,M.Ryan,ATL,690,52.34136738224474,59.127726357636234,0.0410039,-0.026812577607711975,0.06781647760771198,0.0202898550724637,0.0695652173913043,7.561377245508982,3.985294,0.0657030223390276,4.1372547,0.1064388961892247,-0.056941336674148926,-0.13143344685171898,-0.20268153451193194,0.0
2020,M.Ryan,ATL,685,59.127726357636234,44.41722092732719,0.10119854,-0.011441052986085228,0.11263959298608522,0.0160583941605839,0.0598540145985401,7.985052316890882,4.034398,0.0596797671033478,4.029412,0.0931586608442503,0.23999823961669678,0.2882558812738607,0.6863946798942349,0.0
2021,M.Ryan,ATL,618,44.41722092732719,37.43110712929712,-0.033235855,0.0026006060940353647,-0.03583646109403536,0.0194174757281553,0.0647249190938511,6.6605657237936775,4.592,0.063391442155309,4.596817,0.1410459587955626,-0.4375727026076742,0.02583325122021149,-1.057841072575066,0.0
2022,M.Ryan,IND,512,37.43110712929712,,-0.08497998,-0.08199751999653315,-0.002982460003466844,0.025390625,0.07421875,5.52191235059761,4.5566344,0.0870827285921625,4.5,0.1494920174165457,-0.9150491606903465,-0.8192809967029845,-1.9376502662333541,0.0
2018,M.Stafford,DET,610,42.595358815577555,78.41204656759396,0.0010841838,0.04670484873859061,-0.04562066493859061,0.0180327868852459,0.0655737704918032,6.425460636515913,5.5313354,0.0648734177215189,5.490667,0.1566455696202531,-0.3753526862723698,0.22486549890124075,-1.0743433372923743,0.0
2019,M.Stafford,DET,317,78.41204656759396,58.611357227759655,0.21671389,-0.015203641094641882,0.23191753109464186,0.0157728706624605,0.056782334384858,10.094155844155845,4.7593584,0.0672926447574334,4.4011626,0.0923317683881064,1.3337591124602617,0.4042762636135401,2.611726003425479,0.0
2020,M.Stafford,DET,579,58.611357227759655,65.78405499236683,0.11908417,0.025433241755468395,0.09365092824453161,0.0172711571675302,0.0656303972366148,8.193605683836589,5.1268435,0.0657276995305164,5.037433,0.0985915492957746,0.3584103656908192,0.046964675052906496,1.1291435179342326,0.0
2021,M.Stafford,LA,642,65.78405499236683,38.60376009343363,0.18962951,0.07962660664447474,0.11000290335552526,0.0264797507788162,0.0467289719626168,8.034700315457414,5.257426,0.0477657935285053,5.263547,0.2388289676425269,1.1075383901174323,-0.04094243007235754,1.1226936680719979,0.0
2022,M.Stafford,LA,337,38.60376009343363,58.582848001141805,-0.08265407,-0.07722507849171378,-0.005428991508286213,0.0237388724035608,0.086053412462908,6.105421686746988,5.432039,0.0965630114566284,5.1700287,0.1669394435351882,-0.9120121475157377,-0.8819138334565204,-1.1720895097480846,0.0
2023,M.Stafford,LA,565,58.582848001141805,53.41552697439653,0.0924719,0.09461273884722124,-0.0021408388472212436,0.0194690265486725,0.0530973451327433,7.319419237749546,5.8128834,0.053125,5.66205,0.1609375,0.7812319065273667,0.3794160547742893,0.26781645135616644,0.0
2024,M.Stafford,LA,549,53.41552697439653,71.93694518620212,0.06714515,0.08388383521307993,-0.016738685213079932,0.0145719489981785,0.0510018214936247,7.086080586080586,5.0764704,0.0520134228187919,5.33515,0.1275167785234899,0.2979142804745052,0.6294183047196797,-0.09382700010936217,0.0
2025,M.Stafford,LA,624,71.93694518620212,,0.22313644,0.10420904778937001,0.11892739221062998,0.0128205128205128,0.0368589743589743,8.79740680713128,4.768041,0.0368589743589743,4.768041,0.1057692307692307,1.4016210351991825,0.9907608348671305,1.6839056442629172,0.0
2018,M.Trubisky,CHI,497,63.07471135220642,44.35645945125801,0.15244877,0.03887124903358549,0.11357752096641452,0.0241448692152917,0.0482897384305835,8.370932754880695,4.8581314,0.0562180579216354,4.610465,0.0477001703577512,0.7559972874686467,0.07033288872059987,0.775349830286018,0.0
2019,M.Trubisky,CHI,574,44.35645945125801,54.564425260673936,-0.054553792,-0.048278386059002094,-0.006275405940997902,0.0174216027874564,0.0662020905923344,7.440217391304348,4.303681,0.0695517774343122,4.1455526,0.1792890262751159,-0.778621545332291,0.11854259978982268,-0.28066994734036027,0.0
2020,M.Trubisky,CHI,333,54.564425260673936,53.79784603841774,0.10922876,0.020343891753804712,0.08888486824619528,0.024024024024024,0.054054054054054,7.3575949367088604,5.040201,0.053731343283582,4.278607,0.108955223880597,0.28401649859150235,-0.32019534612537015,0.11980802823947705,0.0
2022,M.Trubisky,PIT,195,53.79784603841774,,0.009375824,-0.017137451165475992,0.02651327516547599,0.0256410256410256,0.0564102564102564,9.18324607329843,3.3162394,0.0591900311526479,3.9505494,0.1152647975077881,-0.1041302483427459,-0.479562727333114,1.784312825157156,0.0
2022,M.White,NYJ,185,41.654745830852924,,-0.04034488,0.04720456924594647,-0.08754944924594647,0.0216216216216216,0.0486486486486486,7.081521739130435,5.514563,0.0610465116279069,5.162465,0.1046511627906976,-0.48624651232473937,0.12191333136429408,-0.11344476393052345,0.0
2018,N.Foles,PHI,205,52.93802697449159,29.901995659632327,0.08355601,0.04817470133227594,0.03538130866772406,0.0195121951219512,0.0439024390243902,6.5073891625615765,5.1702127,0.0610687022900763,5.0971565,0.0671755725190839,0.2669905416308227,0.4838411858875577,-1.0465049299491758,0.0
2020,N.Foles,CHI,333,29.901995659632327,,-0.13401407,0.020343891753804712,-0.15435796175380473,0.024024024024024,0.054054054054054,7.581818181818182,3.4851484,0.053731343283582,4.278607,0.108955223880597,-1.5077380653720955,-0.32019534612537015,0.1090672611866653,0.0
2018,N.Mullens,SF,289,47.77589263915166,32.875616454925954,0.10997544,0.09159306074863238,0.01838237925136761,0.0346020761245674,0.0588235294117647,6.597222222222222,6.931818,0.0804020100502512,6.9969788,0.0770519262981574,0.39154460351673864,-0.8737528791179351,-0.6914325518638806,0.0
2020,N.Mullens,SF,349,32.875616454925954,58.88429837253007,0.009343049,0.09953601306069892,-0.09019296406069892,0.0343839541547277,0.0544412607449856,5.916426512968299,5.85782,0.0630048465266559,6.1832886,0.1001615508885298,-0.48457212098967983,-1.2885628597056613,-1.4477108075404121,0.0
2023,N.Mullens,MIN,164,58.88429837253007,,0.09935593,-0.011120748199541376,0.11047667819954138,0.048780487804878,0.073170731707317,8.679245283018869,4.77,0.0662905500705218,4.542453,0.1495063469675599,0.7131466614820523,-1.8363121387307615,1.5245063156849776,0.0
2018,P.Mahomes,KC,634,77.5223927423173,75.11005656190157,0.3574454,0.21778530649627253,0.1396600935037275,0.0189274447949526,0.0410094637223974,8.671617161716172,6.8224545,0.0408163265306122,6.825974,0.0329670329670329,2.3033368306022908,0.575679735273809,1.372361599928174,0.0
2019,P.Mahomes,KC,525,75.11005656190157,72.87014087148786,0.28106913,0.1675553910450274,0.1135137389549726,0.0095238095238095,0.0323809523809523,8.52788844621514,6.0313478,0.0399361022364217,5.8492064,0.0127795527156549,1.8914605295271008,1.2728458687051887,1.150309020197596,0.0
2020,P.Mahomes,KC,652,72.87014087148786,62.95404107194878,0.29472247,0.18508211350806053,0.10964035649193948,0.00920245398773,0.0337423312883435,8.034313725490197,5.746154,0.0344827586206896,5.845238,0.014367816091954,1.7300664443598377,1.5062544796041086,1.0502098847328392,0.0
2021,P.Mahomes,KC,733,62.95404107194878,74.14192259413531,0.21526575,0.1865624477013766,0.028703302298623418,0.0177353342428376,0.0381991814461118,7.029112081513828,6.169725,0.0372836218375499,6.069196,0.0306258322237017,1.3227656816564597,0.7834896905446234,-0.1625107607870036,0.0
2022,P.Mahomes,KC,723,74.14192259413531,50.773713551133746,0.2911042,0.21804837911136613,0.07305582088863385,0.0165975103734439,0.0359612724757952,6.964549483013294,6.4988503,0.0358126721763085,6.4988503,0.0137741046831955,2.290547042387704,0.935302082736712,-0.0805967885545605,0.0
2023,P.Mahomes,KC,672,50.773713551133746,58.91499864128632,0.09563593,0.19597194715177874,-0.10033601715177874,0.0208333333333333,0.0401785714285714,6.226688102893891,6.3541145,0.0391608391608391,6.349169,0.0335664335664335,0.8188011269777109,0.4900836707646325,-0.7885297551910494,0.0
2024,P.Mahomes,KC,654,58.91499864128632,62.752079061341924,0.15533999,0.097260840926962,0.05807914907303802,0.0168195718654434,0.055045871559633,5.9675850891410045,5.803571,0.0602941176470588,5.7995048,0.0161764705882352,0.9006285703978649,0.39730953693043297,-1.041847653196734,0.0
2025,P.Mahomes,KC,589,62.752079061341924,,0.16841954,0.0691904293813918,0.0992291106186082,0.0186757215619694,0.0577249575551782,7.5418994413407825,6.015873,0.0682148040638606,5.812672,0.0377358490566037,0.9638619197680685,0.19666178266386555,0.564268615572216,0.0
2018,P.Rivers,LAC,552,64.36481981455879,50.19594133244707,0.22665265,0.11452644603901099,0.11212620396098902,0.0217391304347826,0.0579710144927536,7.217550274223035,6.1066284,0.0608228980322003,6.12069,0.0107334525939177,1.2973922051572166,0.08237806120813321,-0.1934826206568987,0.0
2019,P.Rivers,LAC,629,50.19594133244707,54.010767853378546,0.09230018,0.09491896274958353,-0.002618782749583534,0.0317965023847376,0.054054054054054,8.101123595505618,5.523077,0.0535433070866141,5.5152283,0.0818897637795275,0.3281233663262547,-0.5839946217964004,0.6158725886994236,0.0
2020,P.Rivers,IND,562,54.010767853378546,,0.1663784,0.17783809185217703,-0.011459691852177017,0.0195729537366548,0.0338078291814946,6.93048128342246,6.0325203,0.0365853658536585,6.0485177,0.1080139372822299,0.7523503776994436,0.5440891536979008,-0.2110060463249448,0.0
2018,R.Fitzpatrick,TB,284,63.899670039211856,55.94956249986871,0.16946757,0.01147181942040331,0.1579957505795967,0.0422535211267605,0.0492957746478873,9.754789272030653,5.3292685,0.0563186813186813,4.3357844,0.1373626373626373,0.8244920003386489,-1.2724325180516263,2.2339788232215287,0.0
2019,R.Fitzpatrick,MIA,578,55.94956249986871,61.417541872860674,0.04219947,-0.0674764976064689,0.1096759676064689,0.0224913494809688,0.0692041522491349,8.31123388581952,3.9839227,0.0812324929971988,4.2614555,0.0798319327731092,-0.054152426970261874,-0.267473800105127,0.5938123396319518,0.0
2020,R.Fitzpatrick,MIA,297,61.417541872860674,,0.18421137,0.024228551115104028,0.159982818884896,0.0269360269360269,0.0471380471380471,7.375886524822695,4.6666665,0.0542264752791068,4.47027,0.1515151515151515,0.8387588876508266,-0.43557532563446155,0.07494280381158887,0.0
2018,R.Tannehill,MIA,315,24.866906968283896,74.84702697610537,-0.16791527,-0.0481707185505471,-0.1197445514494529,0.0285714285714285,0.1111111111111111,7.237012987012987,5.7727275,0.1005802707930367,5.89726,0.1605415860735009,-1.7354332163093438,-1.3184155229153474,-0.22419140113795033,0.0
2019,R.Tannehill,TEN,330,74.84702697610537,72.73518251752952,0.22408395,-0.049106010270015564,0.2731899602700156,0.0181818181818181,0.0939393939393939,8.695238095238095,6.0895524,0.10586011342155,6.181818,0.1587901701323251,1.319464333124668,-0.4570586920429578,1.3373919716248968,0.0
2020,R.Tannehill,TEN,527,72.73518251752952,53.29724333148114,0.25485635,0.06522444895102461,0.1896319010489754,0.0132827324478178,0.0455407969639468,7.936883629191321,4.853968,0.0469043151969981,4.838608,0.1838649155722326,1.4041904719462663,0.8648943259975974,0.7752806210593152,0.0
2021,R.Tannehill,TEN,597,53.29724333148114,60.13673903244786,0.060109258,-0.024761223895829333,0.08487048189582933,0.0234505862646566,0.0787269681742043,6.840830449826989,4.980392,0.0782029950083194,4.958217,0.1347753743760399,0.1733562097062362,-0.596781111834455,-0.7049733584596332,0.0
2022,R.Tannehill,TEN,371,60.13673903244786,46.3075137220513,0.06782511,-0.03985877781850015,0.10768388781850013,0.0161725067385444,0.0889487870619946,7.072625698324022,5.561321,0.0926275992438563,5.4070177,0.0812854442344045,0.3509836755836207,-0.11064620990831314,-0.11546072067348573,0.0
2023,R.Tannehill,TEN,268,46.3075137220513,,-0.07274859,-0.10639568558478246,0.03364709558478246,0.0261194029850746,0.1194029850746268,6.9884615384615385,5.3355703,0.1111111111111111,5.25,0.0555555555555555,-0.47079714519071125,-1.0763290769684961,-0.1525666998095977,0.0
2018,R.Wilson,SEA,500,72.86427775486804,65.035162347268,0.173469,-0.09783449182160942,0.2713034918216094,0.014,0.102,8.13588110403397,4.946429,0.102,4.946429,0.088,0.8545931864732115,-0.09724323670873647,0.5529173016464186,0.0
2019,R.Wilson,SEA,608,65.035162347268,59.60488489025254,0.121094555,-0.01155927178325139,0.13265382678325138,0.0082236842105263,0.0789473684210526,8.579040852575488,5.052786,0.0788177339901477,5.052786,0.057471264367816,0.5830216454729591,0.4737297818118831,1.0487014733273756,0.0
2020,R.Wilson,SEA,659,59.60488489025254,60.38026842011172,0.13161436,-0.006649494438137969,0.138263854438138,0.0197268588770864,0.0713201820940819,7.935643564356436,4.7578125,0.0721804511278195,4.7448454,0.0526315789473684,0.43365662987244746,-0.3075369171032219,0.7566593223243251,0.0
2021,R.Wilson,SEA,458,60.38026842011172,41.396995516373224,0.03285576,-0.017320639703066687,0.050176399703066685,0.0131004366812227,0.0720524017467248,9.091954022988508,5.3397684,0.0808435852372583,5.3796296,0.1968365553602812,0.025414684806914462,0.29667302593585976,2.7050495113831015,0.0
2022,R.Wilson,DEN,566,41.396995516373224,46.0293097771026,-0.07521824,-0.03169992784140437,-0.04351831215859563,0.019434628975265,0.097173144876325,7.925650557620818,5.890411,0.0950226244343891,5.7594204,0.1131221719457013,-0.856274312726442,-0.6384963597385327,0.8509827052447346,0.0
2023,R.Wilson,DEN,527,46.0293097771026,53.16674084096687,-0.04520986,0.016498935110591275,-0.06170879511059127,0.0151802656546489,0.0853889943074003,6.492871690427698,5.8350167,0.0862354892205638,6.133531,0.1293532338308457,-0.1985490573178672,0.1599186888014392,-0.5918705011813927,0.0
2024,R.Wilson,PIT,388,53.16674084096687,,0.0056367093,-0.051399375278994915,0.057036084578994915,0.0128865979381443,0.0850515463917525,7.25,5.2429905,0.083617747440273,5.1464176,0.2883959044368601,-0.17999995696867543,0.12422892073017644,0.08357865628813374,0.0
2018,S.Darnold,NYJ,459,36.31879908386955,45.639318147597216,-0.050369985,0.0527650699624662,-0.1031350549624662,0.0326797385620915,0.065359477124183,8.63063063063063,5.3472805,0.0637931034482758,5.304348,0.0534482758620689,-0.8015936779319378,-0.8437905731907483,1.1093593621840159,0.0
2019,S.Darnold,NYJ,484,45.639318147597216,22.542438737089235,-0.018950425,-0.03071513500707298,0.011764710007072979,0.0268595041322314,0.0681818181818181,7.905263157894737,5.4139194,0.0890410958904109,5.4272447,0.1113013698630137,-0.5377491918117532,-0.531597798233874,0.39037678460673564,0.0
2020,S.Darnold,NYJ,424,22.542438737089235,29.93356467251483,-0.17575583,0.004551814657047144,-0.18030764465704716,0.025943396226415,0.0825471698113207,7.022613065326633,5.3364058,0.0751748251748251,5.191781,0.0874125874125874,-1.8683734699371928,-1.134039203118951,-0.22561144000573413,0.0
2021,S.Darnold,CAR,465,29.93356467251483,67.68333113113147,-0.14893937,0.0021449870821863247,-0.15108435708218632,0.0279569892473118,0.075268817204301,6.633484162895928,5.6995883,0.0761346998535871,5.261494,0.1127379209370424,-1.276782391954502,-0.832578361824834,-0.852122940415724,0.0
2022,S.Darnold,CAR,156,67.68333113113147,59.434760168009205,0.17924431,0.08481342839242417,0.09443088160757582,0.0192307692307692,0.0641025641025641,7.755102040816326,6.4512196,0.0705882352941176,6.4194756,0.1254901960784313,1.3060295492794174,0.06582120635085496,0.7584205347501657,0.0
2024,S.Darnold,MIN,621,59.434760168009205,55.11082401575332,0.083829984,-0.02494067681131759,0.10877066081131759,0.0193236714975845,0.0772946859903381,7.768971332209106,4.8531857,0.0782747603833865,4.925824,0.1198083067092651,0.3590917709777542,-0.18628930914953115,0.5160642324431043,0.0
2025,S.Darnold,SEA,516,55.11082401575332,,0.13409929,0.09920040195443192,0.034898888045568094,0.0271317829457364,0.0523255813953488,7.45816733067729,5.504644,0.0519230769230769,5.52,0.0923076923076923,0.7042798030315957,-0.2760476438742974,0.39614848601550495,0.0
2023,S.Howell,WAS,711,36.09858792954117,,-0.13269956,-0.038951132973247725,-0.09374842702675226,0.0295358649789029,0.0914205344585091,6.75699558173785,5.203608,0.0881953867028493,5.140049,0.0691994572591587,-0.8480799910548511,-0.86661710247023,-0.41495490884521613,0.0
2024,S.Rattler,NO,264,13.782315662302942,42.24998346049726,-0.27986437,0.06373046624678581,-0.3435948362467858,0.0189393939393939,0.0833333333333333,7.336,4.9384613,0.0598705501618122,5.4,0.1116504854368932,-2.188209003834008,-0.26988009949151304,0.12144632922774692,0.0
2025,S.Rattler,NO,288,42.24998346049726,,-0.09729999,-0.057942899452110515,-0.03935709054788949,0.0173611111111111,0.0625,7.463235294117647,3.689655,0.0730253353204172,4.2720404,0.2220566318926974,-0.9220228648038732,0.19548685487520898,0.11613731373534204,0.0
2025,S.Sanders,CLE,253,14.759112470262828,,-0.23883648,-0.00645853517870628,-0.2323779448212937,0.0395256916996047,0.0909090909090909,6.48936170212766,6.741667,0.079563182527301,5.2972136,0.1076443057722308,-2.0348344402272196,-1.8510034094950825,-0.4247177591858985,0.0
2023,T.Bagent,CHI,160,32.398159126474155,,-0.13923536,-0.0021016128308315937,-0.1371337471691684,0.0375,0.03125,5.463087248322148,5.2978725,0.0805152979066022,5.364486,0.0789049919484702,-0.8233603760531658,-0.4558414522008446,-1.7514024254564442,0.0
2018,T.Brady,NE,595,55.64115898074446,46.93853605179551,0.14948553,0.1704045722601185,-0.02091904226011848,0.0184873949579831,0.0352941176470588,7.605084745762712,5.656,0.0350584307178631,5.7566137,0.0751252086811352,0.7729464428916386,0.7047579174028596,0.12735985404484126,0.0
2019,T.Brady,NE,645,46.93853605179551,63.94495841784295,0.02740094,0.10567265270360762,-0.07827171270360762,0.0124031007751937,0.041860465116279,7.185358255451713,4.994638,0.0428790199081163,5.1137567,0.0934150076569678,-0.08929539718082945,0.9061074249324664,-0.44133443867480315,0.0
2020,T.Brady,TB,633,63.94495841784295,65.96886275728953,0.18685189,0.11265627583115351,0.07419561416884649,0.0189573459715639,0.0331753554502369,8.794912559618442,4.5137157,0.0337423312883435,4.609756,0.0490797546012269,0.9061202124470139,0.6152362585815423,1.7346656735045485,0.0
2021,T.Brady,TB,750,65.96886275728953,53.486176304642164,0.18818134,0.1460884236644136,0.0420929163355864,0.016,0.0293333333333333,7.8432432432432435,5.2247424,0.0301441677588466,5.229675,0.1572739187418086,1.1545189796954567,1.1197793982379474,0.8322025426937407,0.0
2022,T.Brady,TB,762,53.486176304642164,,0.048400268,0.10946095935644268,-0.061060691356442674,0.0118110236220472,0.0288713910761154,6.631926121372032,4.6489797,0.0282051282051282,4.6793585,0.2487179487179487,0.31689483418546227,1.6071712571883356,-0.7340083126680873,0.0
2019,T.Bridgewater,NO,220,49.784665874735126,49.661713767014284,0.09827048,0.13665550937867793,-0.03838502937867794,0.009090909090909,0.0545454545454545,5.826923076923077,5.62406,0.0405844155844155,5.3995214,0.0373376623376623,0.4459463938200463,0.8804177848000064,-1.784340392752336,0.0
2020,T.Bridgewater,CAR,560,49.661713767014284,61.937333079456,0.09535411,0.0828825742617848,0.012471535738215203,0.0196428571428571,0.0553571428571428,6.705544933078394,5.532353,0.0576923076923076,5.439678,0.0352564102564102,0.19326341241220563,0.05657940115110856,-0.567612869088855,0.0
2021,T.Bridgewater,DEN,475,61.937333079456,,0.119416356,0.02175420456388985,0.09766215143611015,0.0147368421052631,0.0652631578947368,7.443478260869565,4.866667,0.0661157024793388,4.9265537,0.0677685950413223,0.6284164831939727,0.3442578345986027,0.16133730203360752,0.0
2023,T.DeVito,NYG,237,34.29041050202136,,-0.2204371,-0.20228673976763104,-0.01815036023236896,0.0126582278481012,0.1561181434599156,5.344186046511628,5.114035,0.1272455089820359,4.736686,0.1616766467065868,-1.4994669019692095,-0.7676747126056381,-1.904366471063213,0.0
2021,T.Heinicke,WAS,572,39.97320886921311,46.47142269374579,-0.052165605,0.03785560960595531,-0.0900212146059553,0.0262237762237762,0.0664335664335664,7.103383458646617,5.4423676,0.0677165354330708,5.325843,0.0787401574803149,-0.590445053431492,-0.49717541377435404,-0.21404098337675667,0.0
2022,T.Heinicke,WAS,289,46.47142269374579,59.759821897044866,-0.040632218,-0.01864670086506451,-0.02198551713493549,0.0207612456747404,0.0657439446366782,7.77536231884058,4.795031,0.0755905511811023,4.8633723,0.1118110236220472,-0.5172553646022875,-0.13610835387285886,0.5140562619767138,0.0
2023,T.Heinicke,ATL,155,59.759821897044866,,0.06507789,0.03254402161114972,0.03253386838885028,0.0258064516129032,0.0516129032258064,8.0,6.864865,0.0664451827242525,5.4097857,0.1910299003322259,0.5777309321095568,-0.009754710337287698,1.1433248424400417,0.0
2020,T.Hill,NO,152,44.452532590696194,39.49612833574675,0.07195533,0.08744094942667896,-0.015485619426678962,0.0131578947368421,0.0921052631578947,6.2444444444444445,4.2272725,0.0508771929824561,5.164865,0.0526315789473684,-0.019826454599596702,-0.1629751208703928,-1.3485188003207045,0.0
2021,T.Hill,NO,157,39.49612833574675,,-0.028708974,0.07876860972809555,-0.10747758372809554,0.0318471337579617,0.0573248407643312,7.028368794326241,6.679487,0.06368330464716,5.757679,0.0550774526678141,-0.4307983531315164,-0.6760230983656176,-0.05049036118126453,0.0
2021,T.Huntley,BAL,230,43.364416486395356,32.234879575243184,-0.068614066,-0.049165612238413335,-0.019448453761586666,0.017391304347826,0.0782608695652174,6.863414634146341,3.6557376,0.0767160161507402,4.335859,0.0861372812920592,-0.6966615821327852,-0.15657254473494736,-0.9655134278426926,0.0
2024,T.Huntley,MIA,164,32.234879575243184,,-0.09984556,0.05195695471031088,-0.15180251471031087,0.0182926829268292,0.0914634146341463,6.953020134228188,4.116279,0.0651515151515151,5.411622,0.0727272727272727,-0.9423661945592493,-0.3733275942073559,-0.35405915318979325,0.0
2021,T.Lawrence,JAX,668,38.0096138185606,64.46386980940932,-0.08968863,0.054503178805862376,-0.14419180880586238,0.0254491017964071,0.0479041916167664,7.449685534591195,4.5515323,0.0477611940298507,4.5429363,0.1134328358208955,-0.8186278234111423,0.003734488099166211,0.1005894884487401,0.0
2022,T.Lawrence,JAX,639,64.46386980940932,51.04313013219726,0.14476174,0.11415462985419514,0.03060711014580486,0.0125195618153364,0.0422535211267605,6.983739837398374,5.2196383,0.0429447852760736,5.1776648,0.053680981595092,1.0850873966706636,1.2534115367185805,-0.2655465506025893,0.0
2023,T.Lawrence,JAX,643,51.04313013219726,48.385569999201024,-0.010166041,0.03652746734019333,-0.04669350834019333,0.0217729393468118,0.0544323483670295,7.662790697674419,4.827027,0.0577464788732394,4.720874,0.076056338028169,0.06990786009369102,0.2090044079758287,0.47196751611806637,0.0
2024,T.Lawrence,JAX,318,48.385569999201024,57.008902049536125,0.009569804,0.07151152969086448,-0.06194172569086448,0.0220125786163522,0.0566037735849056,8.718032786885246,4.918605,0.0523731587561374,5.113703,0.11620294599018,-0.13473452626456422,0.003645018893768198,1.4166044588513154,0.0
